compound_id,development_row_id,Canonical SMILES,screening_fold
c52104c68d787ac2ff8d,3513,CC(C)CC(NC(=O)C(O)C(O)C(N)CC(=O)O)C1Cc2cccc(O)c2C(=O)O1,4
37e3949c9d622e066632,3514,CC(C)CC(NC(=O)C(O)C(O)C(N)CC(N)=O)C1Cc2cccc(O)c2C(=O)O1,4
55fe3626c7c6de3e5899,3515,CC(C)CC(NC(=O)C1CCCC(=O)N1)C(=O)N1CCCC1C(N)=O,3
540a11775b7c0bc9d139,3516,CC(C)CC(NC(=O)C1CCCN1C(=O)C(C)NC(=O)OC(C)(C)C)C(=O)NCC(=O)N1CCCC1C(=O)NC(=O)CNc1ccc(N(CCCl)CCCl)cc1,5
9ae57e09bc1a9201dd32,3517,CC(C)CC(NC(=O)C1CCCN1C(=O)C(CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(=O)NCC(=O)N1CCCC1C(=O)NC(=O)CNc1ccc(N(CCCl)CCCl)cc1,1
a88fc86d896ff4214423,3518,CC(C)CC(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(=O)N1CCCC1C(=O)NC(=O)CNc1ccc(N(CCCl)CCCl)cc1,2
ae29509d3b5d5b11992d,3519,CC(C)CC(NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1)C(=O)NCC(=O)N1CCCC1C(=O)NC(=O)CNc1ccc(N(CCCl)CCCl)cc1,2
50319aa2fefefd75da25,3520,CC(C)CC(NC(=O)C1CCCN1C(=O)N(C)N=O)C(=O)NC(=O)CNCCCl,3
42147ee65ac49191c7b3,3521,CC(C)CC(NC(=O)C1CCCN1C(=O)N(C)N=O)C(=O)NCC(N)=O,5
2b78fa1814db179f96d7,3522,CC(C)CC(NC(=O)C1CCCN1C(=O)N(C)N=O)C(N)=O,2
179b23764c74e5958249,3523,CC(C)CC(NC(=O)C1CCCN1C(=O)N(CCCl)N=O)C(=O)NC(=O)CNCCCl,4
db65006c8753ad7bc0ff,3524,CC(C)CC(NC(=O)C1CCCN1C(=O)N(CCCl)N=O)C(=O)NCC(N)=O,3
24fbfa40a9723216f24b,3525,CC(C)CC(NC(=O)C1CCCN1C(=O)N(CCCl)N=O)C(N)=O,1
c538c56df438ed69d9b4,3526,CC(C)CC(NC(=O)C1CCCN1C(=O)OCc1ccccc1)C(=O)NCC(=O)N1CCCC1C(=O)NC(=O)CNc1ccc(N(CCCl)CCCl)cc1,3
af246aaa8e52fe01e020,3527,CC(C)CC(NC(=O)CCCc1ccccc1)C(=O)N1CCCC1,4
da70fef8dfaea8b3666f,3528,CC(C)CC(NC(=O)CNCCC(N)(P(=O)(O)O)P(=O)(O)O)C(=O)O,1
804b2f99ab06d8ec04b3,3529,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)N1CCOCCOc2ccccc2OCCOCC1,2
d067d0bac373b0bf8838,3530,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)NCCCCCC(=O)N1CCOCCOc2ccccc2OCCOCC1,2
dabb9ad62ab58c403aca,3531,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N1CCCC1C=O,3
f5e7d80a204ef4850f63,3532,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NCCCl,2
decd38c0f414667abc13,3533,CC(C)CC(NC(=O)c1ccccc1)C(=O)NOC(=O)c1ccccc1,2
2f9248f7a309010b7649,3534,CC(C)CC(NC(=O)c1cccnc1)C(=O)O,4
a34b6b93f0386a593069,3535,CC(C)CC(NC(Cc1ccccc1)C(=O)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)N1CCOCCOc2ccccc2OCCOCC1,4
9643bd47dfb3d77cd7db,3536,CC(C)CC(NCCC(=O)c1ccc(Cl)cc1)C(=O)O,5
5f17cdb580d61ca0da4b,3537,CC(C)CC(NCCC(=O)c1ccccc1)C(=O)O,2
675794bf6cf3257722c8,3538,CC(C)CC(NCCCCCC(=O)N1CCOCCOc2ccccc2OCCOCC1)C(=O)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1,3
e9fbdede187698d8840e,3539,CC(C)CC(NCCCl)C(=O)NC(=O)C1CCCN1C(=O)N(C)N=O,4
607a0fcd6077610abcd4,3540,CC(C)CC(NCCCl)C(=O)NC(=O)C1CCCN1C(=O)N(CCCl)N=O,3
709e6cd62a60c162d360,3541,CC(C)CC(O)C=Cc1ccc2c(c1)OCO2,2
bb5c1aec26e22c6913fa,3542,CC(C)CC(O)CC(C)CCC(=O)c1ccoc1,4
7b5ddf6d253a186280bf,3543,CC(C)CC(c1nc2ccccc2[nH]1)n1c(-c2ccccc2)nc2ccccc2c1=O,4
71a463be7369ef9d2b66,3544,CC(C)CC(c1nc2ccccc2s1)n1c(-c2ccccc2)nc2c(Br)cc(Br)cc2c1=O,2
83b8a7841337d194a8c3,3545,CC(C)CC(c1nc2ccccc2s1)n1c(-c2ccccc2)nc2ccccc2c1=O,3
be19da3a24afdc7e3cbd,3546,CC(C)CC1(C)CC(=O)NC(=O)C1,3
f580a2e0f0b5e59d19c5,3547,CC(C)CC1(C)OCC(CO)O1,1
f584f8c1fb8480bd4504,3548,CC(C)CC1(CC(C)C)OCC(CO)O1,1
07adc0e78c5ec311a859,3549,CC(C)CC1(c2ccccc2)C(=O)NC(=O)NC1=O,3
160ca2aa685090a399d5,3550,CC(C)CC1(c2ccccc2)CNC1=O,2
325699e720c7ae3100b2,3551,CC(C)CC12COC(c3ccc(C#C[Si](C)(C)C)cc3)(OC1)OC2,5
734530e7c2a2a5908654,3552,CC(C)CC12COP(=O)(OC1)OC2,5
5047a3e199fa035e0620,3553,CC(C)CC1=C(C(=O)c2ccoc2)CC(C)C1,2
025b277391fb68d8a49f,3554,CC(C)CC1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,5
9782082b9f9f5ec933b7,3555,CC(C)CC1C(=O)NC(=O)N(C2CCCCC2)C1=O,4
8c62d2c4ff6bfc3675fb,3556,CC(C)CC1CCCCC12C(=O)NC(=O)NC2=O,5
247f552dbfbee7a5fda7,3557,CC(C)CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,4
93a88556820f12d4d422,3558,CC(C)CC1NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C2CSSCC(NC1=O)C(=O)N2,5
f4fefab32fd590ab7355,3559,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,2
8c4521a5d350c8dff3e5,3560,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,3
71189a25b2422612c323,3561,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,5
5acd2b0142163e118906,3562,CC(C)CC1NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCCC(=O)C2CO2)NC(=O)C2CCCCN2C1=O,2
24b9cc4e6cdc4352bc16,3563,CC(C)CC1NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)O)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC1=O,4
bd4073c23d5bb09f781c,3564,CC(C)CC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)N(C)C(=O)C(C)NC(=O)C(C(C)C(C)C)N(C)C(=O)CN(C)C(=O)C2CC(O)CN2C1=O,2
9a8c4ec62ef9e5a49b93,3565,CC(C)CC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)(C)O)N(C)C(=O)C(CC(C)C)NC(=O)C(C(C)C)N(C)C1=O,4
7bfd9023ef607dbed571,3566,CC(C)CC1NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC(=O)C(C)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,1
b617daf3f987ac2194a6,3567,CC(C)CC1NC(=O)N(c2ccccc2O)C1=O,4
74b356088f077da4e13a,3568,CC(C)CC1NC(=S)N(C)C1=O,1
6686bdab49bb23402309,3569,CC(C)CC1NC(=S)N(CCCN(C)C)C1=O,3
d282788f6c047930a9dd,3570,CC(C)CCBr,3
3ec35260a2474dddd587,3571,CC(C)CCC(=O)C=Cc1cc2c(cc1Cl)OCO2,2
899867991c8860c5ad42,3572,CC(C)CCC(=O)C=Cc1ccc2c(c1)OCO2,3
e36d22e7e57438bfa0cf,3573,CC(C)CCC(=O)c1ccoc1,4
573f3689555209acea4a,3574,CC(C)CCC(C)(C)NC(=O)CN1CCCCC1,4
640118051f948dce16a7,3575,CC(C)CCC(C)(C)NC(=O)CN1CCOCC1,5
f9fea654b50047297afa,3576,CC(C)CCC(C)(CO)CO,3
121e1d5e49c9e758defd,3577,CC(C)CCC(C)(COC(N)=O)COC(N)=O,3
77b6c7bb8a849a85df32,3578,CC(C)CCC(C)N,1
88919d5cf68868bce70a,3579,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,1
5a11a550eeb0abce43a8,3580,CC(C)CCC(CO)CO,1
b85681744d30676dee39,3581,CC(C)CCC(COC(N)=O)COC(N)=O,2
50de9305bf3d13a462df,3582,CC(C)CCC(O)(CCN1CCCCC1)c1ccccc1,3
095d2879a826db8331dd,3583,CC(C)CCC(O)C=Cc1cc2c(cc1Cl)OCO2,5
8b810728938935cd573d,3584,CC(C)CCC(O)C=Cc1ccc2c(c1)OCO2,2
3ffe7d7ce897f8039da8,3585,CC(C)CCC(OC(=O)CCC(=O)O)c1ccc(Cl)cc1,2
902fe17fc12ff35f382e,3586,CC(C)CCC1(C)NCCS1,5
a7d1aa7446caf8fa96aa,3587,CC(C)CCC12COP(=O)(OC1)OC2,4
065857a566ee22060753,3588,CC(C)CCC1=CC(=Cc2ccccc2)C(=O)O1,1
a4a1cd1056e4bb582092,3589,CC(C)CCC1C(=O)NC(=O)N(C2CCC(O)CC2)C1=O,1
0840e628d431a54f22f1,3590,CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C,5
1d4e2ff5bc6d7c32f60b,3591,CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C,3
a329791416cc55fadf37,3592,CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,1
89d58d59589697a8d2aa,3593,CC(C)CCCC(C)C1CCC2C3CC(OC=O)C4(O)CC(OC=O)CCC4(C)C3CCC12C,3
db5082ff4b4f67946521,3594,CC(C)CCCC(C)C1CCC2C3CCC4CC(OP(=O)(O)O)CCC4(C)C3CCC12C,1
77befd6ac569b2d51ce6,3595,CC(C)CCCC(C)CCCC(C)C(C#N)C(=O)O,2
f31cd964237c794beb61,3596,CC(C)CCCC(C)CCCC(C)C(C(=O)O)C(=O)O,5
03aa39fe38008b029519,3597,CC(C)CCCC(C)CCCC(C)C(Cl)C(=O)O,3
243bb701adaf915f3c32,3598,CC(C)CCCC(C)CCCC(C)CC(=O)O,4
ca99889a0bd43d53a437,3599,CC(C)CCCC(C)CCNCCSS(=O)(=O)O,3
90d880bf5f074dcadd7e,3600,CC(C)CCCC(C)N,3
332cee75dab90b44d45f,3601,CC(C)CCCC(C)N(C)C1CC1,1
fc9ddba06446e7794ffe,3602,CC(C)CCCC(C)NC1CC1,4
3f714a55db8acff5c33c,3603,CC(C)CCCC1CCC(C)(C(=O)O)CC1,3
049e6cc59b67566505a9,3604,CC(C)CCCCCCCC(C)(O)C(Cl)C(=O)O,2
7fbc4a65e5e5049579d2,3605,CC(C)CCCCCCCOC(=O)C1CCC1C(=O)OCCCCCCCC(C)C,3
5688ae26b705514ba958,3606,CC(C)CCCCCCNCCSS(=O)(=O)O,5
f3391467eac038c5d390,3607,CC(C)CCCCOC(=O)C(N)c1ccccc1,3
6aaa74c1bc178138c409,3608,CC(C)CCCCOC(=O)CC(N)c1ccccc1,2
e524bcf5bc6bb483a96d,3609,CC(C)CCCN(CCO)CCCC(C)C,2
08d53f8b41ddcabbc2b9,3610,CC(C)CCCOC(=O)C(N)c1ccccc1,1
f249fda43df548c8da18,3611,CC(C)CCCOC(=O)CC(N)c1ccccc1,3
becd5496f583efd44277,3612,CC(C)CCI,2
84e9c4f42d7fa831f16a,3613,CC(C)CCN,2
7796ad95501d7b17d9a5,3614,CC(C)CCN(CCC(C)C)CC(=O)NN,4
166a89b88da753cc2a55,3615,CC(C)CCN1CCN(CC23CC4CC(CC(C4)C2)C3)CC1,3
0c7fec81e07c2dc5fe87,3616,CC(C)CCN1CCN(Cc2ccc3c(c2)OCO3)CC1,2
058bbfe9306187a8ef26,3617,CC(C)CCN1CCc2ncccc2C1,2
125e289c0fcde1850894,3618,CC(C)CCN=C(c1cc(Cl)ccc1O)c1ccccc1Cl,5
9c3b6222d35c3469fd8d,3619,CC(C)CCNC(=N)CSS(=O)(=O)O,1
6fca1ca46d452c9cbece,3620,CC(C)CCNC(=O)C(CC(=O)c1ccc(Cl)cc1)N1CC1,2
c264d87a3ccca8ac761c,3621,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O,4
5bdca6a2025a2f511742,3622,CC(C)CCNC(=O)C1CC1COc1ccccc1,4
be9d319452b03ca32cdb,3623,CC(C)CCNC(=O)c1c(O)c2ccccc2[nH]c1=O,2
fe9ce738802b734e935c,3624,CC(C)CCNC(=O)c1cc(=O)[nH]c2ccccc12,2
530843668cd9f3ddc4bc,3625,CC(C)CCNC(=O)c1cccnc1Cl,3
85a334aed583e55d3e14,3626,CC(C)CCNCCCCN,4
2f04d2047bf10a1050ef,3627,CC(C)CCOC(=O)/C(C#N)=N\Nc1ccc([N+](=O)[O-])cc1,5
60e5ff9d81468c7be067,3628,CC(C)CCOC(=O)C(N)CCCC(C)(C)C,1
487a80af19893f08723a,3629,CC(C)CCOC(=O)C(N)CCC[Si](C)(C)C,4
6391af5c81635fb1e7ad,3630,CC(C)CCOC(=O)C(N)c1ccccc1,5
dbad61e50e731603e9ae,3631,CC(C)CCOC(=O)C(NCCN1CCCC1)c1ccccc1,5
b9a581ccad24446e1d53,3632,CC(C)CCOC(=O)C1c2ccc(O)cc2C(O)CN1C,4
fe8e85eda19b97c3e960,3633,CC(C)CCOC(=O)CC(N)c1ccccc1,3
6f5abed14aff1f638971,3634,CC(C)CCOC(=O)Cc1ccc(N)cc1,2
7d4ec9658e90fe2a2b67,3635,CC(C)CCOC(=S)SC(=O)c1ccco1,1
94bf587b07499d556c7d,3636,CC(C)CCOC1CC1(Cl)Cl,5
adc33600f68b55a678f6,3637,CC(C)CCOCN(COCCC(C)C)c1nc(N(COCCC(C)C)COCCC(C)C)nc(N(COCCC(C)C)COCCC(C)C)n1,5
a1a66167119c27251660,3638,CC(C)CCON=Cc1ccc[n+]([O-])c1,2
e1fb263f21e3c42827fe,3639,CC(C)CCON=Cc1ccccn1,1
9d2cfa4a720f21869119,3640,CC(C)CCON=Cc1cccnc1,1
3cfe23e324ad9bb57665,3641,CC(C)CCON=O,4
5c63cb31626c6916ea6c,3642,CC(C)CCO[N+](=O)[O-],5
567de98ee58352bcacb9,3643,CC(C)CCOc1ccc(-c2cn(C)cn2)cc1,1
3be8bb4852ab79fcdebf,3644,CC(C)CCOc1ccc(C2(C)C(=O)N(CN3CCOCC3)C(=O)N2CN2CCOCC2)cc1,5
6ad6fdd723c98be3eee8,3645,CC(C)CCOc1ccc(C2(C)NC(=O)N(C)C2=O)cc1,5
477b73368a91a259a2f7,3646,CC(C)CCOc1ccc(C2(C)NC(=O)N(CN3CCOCC3)C2=O)cc1,3
12ef6e4e446a9b45218f,3647,CC(C)CCOc1ccc(C2(C)NC(=O)NC2=O)cc1,3
34415fedf78880186a01,3648,CC(C)CCS(=O)CCC(C)C,5
3cf3e2a6b5e45c78f587,3649,CC(C)CCSc1ccc(-c2cnc3ccccc3n2)cc1,3
1f44dfdc5718d7b7e368,3650,CC(C)CCSc1ccc(C(=O)C(O)NC(=O)c2cnccn2)cc1,4
3c5ca9fb3b108da353f9,3651,CC(C)CCSc1ccc(C(=O)C(O)O)cc1,3
efcd87d1c9c227ff646b,3652,CC(C)CCSc1ccc(C(=O)C=NNC(=O)c2ccncc2)cc1,2
a82f84055e72a5342277,3653,CC(C)CCSc1ccc(C(=O)Cn2ccnc2)cc1,1
27846eb0c4723ecca20e,3654,CC(C)CCSc1ccc(C(O)Cn2ccnc2)cc1,5
44a35c178db4b2aa2ff2,3655,CC(C)CCc1ccc(O)cc1O,1
a48dfd23aa673c4d355b,3656,CC(C)CCn1c(=O)c2c(ncn2C)n(C)c1=O,3
2e5a440fce49c5a67d4f,3657,CC(C)CCn1c2ccccc2c2cc(C(C)NC=O)ccc21,3
257260fb6a163c30fac9,3658,CC(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,2
3bae29c0c1e961e23f18,3659,CC(C)CI,4
f737d446396def94629d,3660,CC(C)CN(C)CCNC(=N)N,1
79751f68f92fd2574582,3661,CC(C)CN(C=CC=CC=[N+](CC(C)C)CC(C)C)CC(C)C,2
4d05c3e71d826b6c1e68,3662,CC(C)CN(CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1)CC(C)C,1
b5c099bfa558a0a956bd,3663,CC(C)CN(CC(=O)NC(c1ccccc1)c1ccccc1)CC(C)C,3
7267bef3ffdd98d8ddb0,3664,CC(C)CN(CC(=O)NN)CC(C)C,5
e8a48fd3d7bd0472d86e,3665,CC(C)CN(CC(C)C)C(=O)CC(=O)NC(=S)SCc1ccccc1,3
460932d9dfd85454eb44,3666,CC(C)CN(CC(C)C)C(=O)CC(=O)NC(=S)c1ccc([N+](=O)[O-])cc1,4
294cf9dec73b112b4d6c,3667,CC(C)CN(CC(C)C)C(=O)CC(=O)NC(=S)c1ccccc1,5
c3cab527de1043b1f8c7,3668,CC(C)CN(CC(C)C)C(=O)SCC(=O)NCC(=O)O,2
57c3887d959733d15314,3669,CC(C)CN(CC(C)C)C(=O)SCC(N)C(=O)O,3
ec8a34744c84d0d196fb,3670,CC(C)CN(CC(C)C)C(=O)c1cn(C)c(=O)c2ccccc12,4
fc625b02444bc3fdbdd4,3671,CC(C)CN(CC(C)C)C(=O)c1coc(=O)c2ccccc12,4
3bbef5565ef20be1cada,3672,CC(C)CN(CC(C)C)CC(C)C(O)(c1ccccc1)c1ccccc1,3
d589a66dcb688e8ca42e,3673,CC(C)CN(CC(C)C)CC(CC(O)c1ccc(Cl)cc1)C(=O)NN,1
c5b155a23af5b28d310a,3674,CC(C)CN(CC(C)C)CC(CC(O)c1ccc(Cl)cc1)C(N)=O,3
d5036edc9ef0a49249c9,3675,CC(C)CN(CC(C)C)CC(Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C)OC(=O)c1ccccc1,4
1110377b063dc99859c3,3676,CC(C)CN(CC(C)C)CC(Cn1cnc2c1c(=O)n(C)c(=O)n2C)OC(=O)c1ccccc1,5
a732c6b1de28e1915e31,3677,CC(C)CN(CC(C)C)CC1CC(c2ccc(Cl)cc2)OC1=O,4
605dddf3100806ab12d2,3678,CC(C)CN(CCC(=O)NC1=NNC(=O)c2cccnc2N1)CC(C)C,3
1bedadc4f3dfb995ddd7,3679,CC(C)CN(CCCl)CCCl,4
f9d18b9c96aa1a7fba4f,3680,CC(C)CN(CCNC(=N)N)C(C)C,3
1eeb881ce1bd71958313,3681,CC(C)CN(CCO)CC(C)C,4
d7652d2315a412993609,3682,CC(C)CN(CCOc1ccnc(N)n1)CC(C)C,3
65bd8a87a58a1acc58ce,3683,CC(C)CN(CCSC(=N)N)CC(C)C,3
6b75335e056155a3ead7,3684,CC(C)CN1C(=O)NCC1c1ccccc1,3
0e9b0bd61a6c4c8e2d51,3685,CC(C)CN1CC(c2ccccc2)C1,3
de16a0ab8ff5f120013f,3686,CC(C)CN1CCCC12OC(=S)c1cc(Cl)ccc12,2
76f501fdfe10596d2e05,3687,CC(C)CN1CCN(C23CC4CC(CC(C4)C2)C3)CC1,5
c7fec9ef407a1157a944,3688,CC(C)CN1CCN(CC23CC4CC(CC(C4)C2)C3)CC1,4
fddd9823e26ac210af94,3689,CC(C)CN1CCN(Cc2ccc3c(c2)OCO3)CC1,2
840dad7a15f7f4fe92e4,3690,CC(C)CN1CCN(Cc2ccccc2)C(c2ccccc2)C1,1
4f75a2cd4289f64b4bfd,3691,CC(C)CN=C(Nc1ccc(OCCN(C(C)C)C(C)C)cc1)c1ccccc1,4
a0d250e139329a0919a6,3692,CC(C)CNC(=N)N=C(N)N,3
797ffd52ac87f9e75640,3693,CC(C)CNC(=O)C(CC(=O)c1ccc(Cl)cc1)N1CC1,2
742387496a80bef1e2d6,3694,CC(C)CNC(=O)C=CC=CC(=O)c1ccccc1,2
1c5f1acc38847c49b432,3695,CC(C)CNC(=O)C=CC=CC(O)c1ccccc1,4
e1dac8a4f162c6567dfc,3696,CC(C)CNC(=O)C=CC=CCc1ccc(O)cc1,5
49fe84bda4f90e635ca3,3697,CC(C)CNC(=O)C=CC=CCc1ccccc1,1
54a1553f410dbdb4774a,3698,CC(C)CNC(=O)Nc1cc(=O)n(C)c(=O)n1C,1
c0bc0c6ffcf478994407,3699,CC(C)CNC(=O)c1c2c(nc3ccccc13)CCCCC2,2
1fa4b3a7f2d254def6db,3700,CC(C)CNC(=S)Nc1cc(=O)n(C)c(=O)n1C,5
533b4070ed9c1bbc554d,3701,CC(C)CNC(=S)c1ccc(Cl)cc1,5
c7472f94bbfe87c009ea,3702,CC(C)CNC(C)(C)COC(=O)c1ccccc1,2
a54a5c969eff87e9291d,3703,CC(C)CNC(C)C(=O)c1ccco1,1
c570f8bf4875a0a63956,3704,CC(C)CNC(C)C(=O)c1ccsc1,1
d66fbe62c1015b5bbeea,3705,CC(C)CNC(C)C(O)c1ccccc1,1
cc4408195f107452c11c,3706,CC(C)CNC(C)C(O)c1cccs1,1
36eabf1e75078c632159,3707,CC(C)CNC(C)C(O)c1ccsc1,1
e3031eed30ba5f4bff33,3708,CC(C)CNC(C)Cc1ccc2c(c1)OCO2,3
0ea38ee8ec9151dc26da,3709,CC(C)CNC(C)Cc1ccccc1O,5
837c7a6ff97bad91b7cb,3710,CC(C)CNC12CC3CC(CC(C3)C1)C2,1
87126a104902c9ae6d98,3711,CC(C)CNCCCCN,2
59c539cd99b73f57da31,3712,CC(C)CNCCCCNCC(C)C,5
47d2403adfe610f56b82,3713,CC(C)CNCCNC(=N)N,5
155a16685a4357ea4f89,3714,CC(C)CNCCNC(c1ccccc1)c1ccc(Cl)cc1,2
2d8bb580108a07d23453,3715,CC(C)CNCCO,5
28f14746b55599c8c6e3,3716,CC(C)CNCCOC(=O)c1ccc(N)cc1,5
196b92ff209b845d8bee,3717,CC(C)CNCCOC(=O)c1cccc(N)c1,3
153f8479de6ff6623084,3718,CC(C)CNc1c2c(nc3ccccc13)CCCC2,4
bd90468f2e809dd46d7e,3719,CC(C)CO,5
ad5ae07cd30f01ae2d73,3720,CC(C)COC(=O)/C(C#N)=N/Nc1ccc([N+](=O)[O-])cc1,4
363214c672dbcfa619d5,3721,CC(C)COC(=O)/C(C#N)=N/Nc1cccc([N+](=O)[O-])c1,2
2cdd0cc9e91fe8a02ea1,3722,CC(C)COC(=O)C(N)c1ccccc1,5
1d36a63c6a517e51a827,3723,CC(C)COC(=O)C1NCC(O)c2cc(O)ccc21,4
24a11a4ff5dde03b73b6,3724,CC(C)COC(=O)C1c2ccc(O)cc2C(O)CN1C,2
7283fe88c56619182cd8,3725,CC(C)COC(=O)CC(N)c1ccccc1,1
a149b03a057f8cec58fc,3726,CC(C)COC(=O)NCN(CCCl)CCCl,5
54627aebb1a00c9117c7,3727,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,4
4ad32f5429d481a835d2,3728,CC(C)COC(=O)c1ccc(N)cc1,3
c0a23ec40d137f291546,3729,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,5
54fa496e3ff2df8b693e,3730,CC(C)COC(C)n1ccc2ccccc21,3
2ec0eff9e47b88e0660f,3731,CC(C)COC1CC1(Cl)Cl,5
f5a390ec5bf924ca4a52,3732,CC(C)COC1CCCCO1,1
cc60fdf4bbdcdc6c92ca,3733,CC(C)COC1NC(=O)NC1OCC(C)C,2
8ea0199f10bb9fece9e4,3734,CC(C)COCCO,2
7ada2e4a2b14bd5d280d,3735,CC(C)CON=O,1
74718395502bfd3a48ef,3736,CC(C)COP(=O)(OC=C(Cl)Cl)OCC(C)C,3
c6ba0fc5da51b27ce26b,3737,CC(C)COP(=O)(OCC(C)C)OC(Br)C(Br)(Br)Br,2
eec5b4448d90bf7d5898,3738,CC(C)COP(=O)(OCC(C)C)OCC(Cl)(Cl)Cl,5
078e5dfa3b3835f31efc,3739,CC(C)COP(=O)(OCCCCC(Cl)(Cl)Cl)OCC(C)C,2
ae73773a23d1ba8b5420,3740,CC(C)COS(=O)(=O)O,1
fb69be13040632853a71,3741,CC(C)COc1c(Cl)cc(C(=O)NN)cc1Cl,3
034110c64419b93fe90c,3742,CC(C)COc1c(Cl)cc(C(=O)NNC(C)C)cc1Cl,3
2a070c64b6a8a5d57efe,3743,CC(C)COc1c(I)cc(C(=O)NN)cc1I,3
d120eddd4971a56b70b0,3744,CC(C)COc1cc(CC(=O)O)cc(-c2ccc(Cl)cc2)c1,5
9e42fc2e1a4342dfd72d,3745,CC(C)COc1cc(CC(=O)O)cc(-c2ccccc2)c1,1
b90d37acf5f0a1cb8969,3746,CC(C)COc1ccc(C(=O)CCN2CCCCC2)cc1,1
3cd84402170a1fe0fce9,3747,CC(C)COc1ccc(C2(C)C(=O)N(CN3CCOCC3)C(=O)N2CN2CCOCC2)cc1,4
f5b65e5a0d838c9ad181,3748,CC(C)COc1ccc(C2(C)NC(=O)N(C)C2=O)cc1,5
4fca2a2c7cfe447445c5,3749,CC(C)COc1ccc(C2(C)NC(=O)N(CN3CCOCC3)C2=O)cc1,4
20c8cb19f90931087f68,3750,CC(C)COc1ccc(C2(C)NC(=O)NC2=O)cc1,5
72f135d3f54fabc6f7f6,3751,CC(C)COc1ccc(CN(CCCl)CCCl)cc1[N+](=O)[O-],4
76ed674113708171a44e,3752,CC(C)COc1ccc(CN(CCO)CCO)cc1[N+](=O)[O-],1
ed732ccff304501c2b45,3753,CC(C)COc1ccccc1-c1nc(=O)c(C(=O)O)c[nH]1,2
f59cb205108278cf6145,3754,CC(C)COc1nc(N)nc(N)n1,5
a23de6218eb28dd7ff3d,3755,CC(C)COc1nc2c(cc1C(N)=O)CCCC2,3
